t,x,cp,cn,phi
0.13987000000000002,0.47000000000000003,0.994441070240814,0.9573594833819862,-0.028324587201954105
0.13987000000000002,0.48,0.9881441870103647,0.9634377479510475,-0.018880999503170154
0.13987000000000002,0.49,0.9818999017936177,0.9695510678447924,-0.009439882337575783
0.13987000000000002,0.5,0.975703674419131,0.9757036744191311,1.8041124150158794e-15
0.13987000000000002,0.51,0.9695510678447922,0.9818999017936179,0.00943988233757942
0.13987000000000002,0.52,0.9634377479510472,0.988144187010365,0.018880999503173845
0.13987000000000002,0.53,0.9573594833819861,0.9944410702408141,0.02832458720195752
0.13987000000000002,0.54,0.9513121454297001,1.000795195045182,0.03777188289345057
0.13987000000000002,0.55,0.9452917079575514,1.007211308689639,0.04722412666878664
0.13987000000000002,0.56,0.9392942473581988,1.0136942625265333,0.05668256212809253
0.13987000000000002,0.5700000000000001,0.9333159425424331,1.0202490124432426,0.06614843725802355
0.13987000000000002,0.58,0.9273530749550626,1.0268806193855082,0.07562300530949903
0.13987000000000002,0.59,0.9214020286142702,1.0335942499613984,0.08510752567569227
0.13987000000000002,0.6,0.9154592901710418,1.0403951771323527,0.09460326477032713
0.13987000000000002,0.61,0.9095214489854219,1.0472887809980695,0.1041114969063475
0.13987000000000002,0.62,0.9035851972165129,1.0542805496823346,0.11363350517502893
0.13987000000000002,0.63,0.8976473299232768,1.0613760803272305,0.12317058232561284
0.13987000000000002,0.64,0.8917047451733363,1.0685810802035272,0.13272403164555185
0.13987000000000002,0.65,0.8857544441571026,1.0759013679454286,0.14229516784146645
0.13987000000000002,0.66,0.8797935313046727,1.0833428749182443,0.1518853179209258
0.13987000000000002,0.67,0.8738192144030601,1.0909116467279667,0.16149582207517746
0.13987000000000002,0.68,0.8678288047114175,1.0986138448821618,0.17112803456296385
0.13987000000000002,0.6900000000000001,0.8618197170720154,1.106455748612031,0.1807833245955822
0.13987000000000002,0.7000000000000001,0.8557894700148261,1.1144437568659742,0.19046307722335767
0.13987000000000002,0.71,0.8497356858536441,1.1225843904854789,0.20016869422371808
0.13987000000000002,0.72,0.8436560907717536,1.1308842945746735,0.2099015949910802
0.13987000000000002,0.73,0.8375485148952168,1.1393502410754306,0.21966321742877376
0.13987000000000002,0.74,0.8314108923519237,1.1479891315604749,0.22945501884325464
0.13987000000000002,0.75,0.825241261314596,1.1568080002575563,0.23927847684087963
0.13987000000000002,0.76,0.81903776402599,1.165814017318373,0.2491350902275424
0.13987000000000002,0.77,0.8127986468045841,1.1750144923466077,0.2590263799114934
0.13987000000000002,0.78,0.8065222600290798,1.1844168782001299,0.2689538898096966
0.13987000000000002,0.79,0.8002070581000709,1.1940287750831806,0.27891918775810515
0.13987000000000002,0.8,0.7938515993772732,1.2038579349451182,0.28892386642626766
0.13987000000000002,0.81,0.787454546090719,1.2139122662031623,0.29896954423671357
0.13987000000000002,0.8200000000000001,0.7810146642243512,1.2241998388074287,0.3090578662895958
0.13987000000000002,0.8300000000000001,0.7745308233704581,1.2347288896675108,0.31919050529311166
0.13987000000000002,0.84,0.7680019965534075,1.2455078284608379,0.32936916250025705
0.13987000000000002,0.85,0.7614272600211435,1.2565452438440994,0.3395955686525131
0.13987000000000002,0.86,0.7548057930029168,1.2678499100901666,0.3498714849311082
0.13987000000000002,0.87,0.7481368774317216,1.279430794174117,0.3601987039165411
0.13987000000000002,0.88,0.7414198976299113,1.2912970633332652,0.37057905055710405
0.13987000000000002,0.89,0.7346543399564676,1.303458093127455,0.3810143831471915
0.13987000000000002,0.9,0.7278397924143934,1.3159234760273328,0.3915065943162358
0.13987000000000002,0.91,0.7209759442166962,1.3287030305598744,0.402057612029169
0.13987000000000002,0.92,0.7140625853094242,1.3418068110421169,0.4126694005993678
0.13987000000000002,0.93,0.707099605850219,1.3552451179358183,0.42334396171510325
0.13987000000000002,0.9400000000000001,0.7000869956408373,1.369028508857697,0.434083335480582
0.13987000000000002,0.9500000000000001,0.6930248435120987,1.3831678102819516,0.4448896014727379
0.13987000000000002,0.96,0.6859133366597097,1.3976741299739674,0.4557648798150045
0.13987000000000002,0.97,0.6787527599294199,1.4125588701964973,0.46671133226937966
0.13987000000000002,0.98,0.6715434950499636,1.4278337417321396,0.4777311633481727
0.13987000000000002,0.99,0.6642860198122483,1.4435107787686896,0.48882662144691447
0.13987000000000002,1.0,0.6569809071932606,1.459602354696893,0.5
0.14986000000000002,0.0,1.4716978968705086,0.6497308527813487,-0.5
0.14986000000000002,0.01,1.4554078720056915,0.6569855477847649,-0.4887909453782233
0.14986000000000002,0.02,1.439526897182392,0.6641992522565874,-0.47766173116354865
0.14986000000000002,0.03,1.4240427013014922,0.6713714794664619,-0.4666100479033048
0.14986000000000002,0.04,1.4089433593855356,0.6785018315790936,-0.4556336299715918
0.14986000000000002,0.05,1.3942172765912515,0.6855900004920082,-0.4447302544165632
0.14986000000000002,0.06,1.3798531731312726,0.6926357686230067,-0.43389773983174884
0.14986000000000002,0.07,1.365840070055465,0.6996390096487162,-0.4231339452498277
0.14986000000000002,0.08,1.3521672758452858,0.706599689195657,-0.41243676905736143
0.14986000000000002,0.09,1.3388243737773502,0.7135178654852542,-0.40180414792906854
0.14986000000000002,0.1,1.3258012100149716,0.7203936899342325,-0.3912340557803248
0.14986000000000002,0.11,1.3130878823888288,0.7272274077118489,-0.3807245027366247
0.14986000000000002,0.12,1.3006747298301566,0.7340193582554119,-0.37027353411883995
0.14986000000000002,0.13,1.2885523224219202,0.7407699757455526,-0.3598792294431531
0.14986000000000002,0.14,1.2767114520353782,0.7474797895427131,-0.3495397014346374
0.14986000000000002,0.15,1.2651431235212418,0.754149424586323,-0.3392530950534917
0.14986000000000002,0.16,1.253838546426325,0.7607796017581385,-0.32901758653301694
0.14986000000000002,0.17,1.24278912720815,0.7673711382112267,-0.3188313824284661
0.14986000000000002,0.18,1.231986461921444,0.7739249476660791,-0.30869271867595705
0.14986000000000002,0.19,1.2214223293518511,0.7804420406753504,-0.2985998596606874
0.14986000000000002,0.2,1.2110886845734463,0.786923524858724,-0.2885510972937387
0.14986000000000002,0.21,1.2009776529078757,0.7933706051094155,-0.27854475009680135
0.14986000000000002,0.22,1.1910815242640571,0.7997845837738429,-0.26857916229419604
0.14986000000000002,0.23,1.1813927478384525,0.8061668608060009,-0.2586527029116078
0.14986000000000002,0.24,1.171903927156911,0.8125189338981005,-0.2487637648809875
0.14986000000000002,0.25,1.1626078154400334,0.8188423985890542,-0.23891076415111107
0.14986000000000002,0.26,1.1534973112748843,0.8251389483524111,-0.22909213880332302
0.14986000000000002,0.27,1.1445654545767134,0.8314103746653778,-0.2193063481720228
0.14986000000000002,0.28,1.135805422825139,0.8376585670605918,-0.20955187196948122
0.14986000000000002,0.29,1.1272105275599857,0.8438855131623518,-0.19982720941460977
0.14986000000000002,0.3,1.1187742111226653,0.8500932987090528,-0.19013087836532286
0.14986000000000002,0.31,1.1104900436296683,0.8562841075636181,-0.18046141445417122
0.14986000000000002,0.32,1.1023517201653417,0.8624602217137771,-0.17081737022693744
0.14986000000000002,0.33,1.094353058181746,0.8686240212640919,-0.16119731428391595
0.14986000000000002,0.34,1.0864879950939372,0.8747779844216983,-0.15159983042361855
0.14986000000000002,0.35000000000000003,1.0787505860595576,0.8809246874778027,-0.14202351678866335
0.14986000000000002,0.36,1.0711350019321353,0.8870668047870427,-0.13246698501363074
0.14986000000000002,0.37,1.0636355273779736,0.8932071087469099,-0.12292885937468162
0.14986000000000002,0.38,1.0562465591469785,0.8993484697795175,-0.11340777594075169
0.14986000000000002,0.39,1.0489626044882052,0.9054938563180895,-0.10390238172615174
0.14986000000000002,0.4,1.0417782797013344,0.9116463348006556,-0.09441133384441627
0.14986000000000002,0.41000000000000003,1.034688308815685,0.9178090696735406,-0.08493329866325633
0.14986000000000002,0.42,1.0276875223887527,0.9239853234073575,-0.07546695096048356
0.14986000000000002,0.43,1.0207708564166285,0.9301784565283372,-0.06601097308078502
0.14986000000000002,0.44,1.0139333513490079,0.9363919276679572,-0.05656405409323667
0.14986000000000002,0.45,1.0071701512018225,0.9426292936339803,-0.047124888949448496
0.14986000000000002,0.46,1.0004765027608604,0.9488942095061498,-0.03769217764225319
0.14986000000000002,0.47000000000000003,0.9938477548700319,0.9551904287599606,-0.028264624364839203
0.14986000000000002,0.48,0.987279357798241,0.9615218034220769,-0.018840936670254077
0.14986000000000002,0.49,0.9807668626790987,0.9678922842611507,-0.00941982463119248
0.14986000000000002,0.5,0.9743059210179744,0.9743059210179744,1.8318679906315083e-15
0.14986000000000002,0.51,0.9678922842611507,0.9807668626790987,0.009419824631196227
0.14986000000000002,0.52,0.961521803422077,0.9872793577982412,0.018840936670257685
0.14986000000000002,0.53,0.9551904287599605,0.9938477548700319,0.028264624364842866
0.14986000000000002,0.54,0.9488942095061496,1.0004765027608604,0.03769217764225691
0.14986000000000002,0.55,0.94262929363398,1.0071701512018223,0.04712488894945238
0.14986000000000002,0.56,0.9363919276679571,1.0139333513490074,0.05656405409324028
0.14986000000000002,0.5700000000000001,0.9301784565283369,1.0207708564166282,0.06601097308078888
0.14986000000000002,0.58,0.9239853234073573,1.0276875223887525,0.07546695096048728
0.14986000000000002,0.59,0.9178090696735404,1.0346883088156849,0.08493329866326008
0.14986000000000002,0.6,0.9116463348006555,1.0417782797013342,0.0944113338444201
0.14986000000000002,0.61,0.9054938563180895,1.0489626044882052,0.10390238172615548
0.14986000000000002,0.62,0.8993484697795177,1.0562465591469783,0.11340777594075535
0.14986000000000002,0.63,0.8932071087469101,1.0636355273779734,0.12292885937468537
0.14986000000000002,0.64,0.8870668047870429,1.0711350019321348,0.1324669850136344
0.14986000000000002,0.65,0.880924687477803,1.0787505860595572,0.14202351678866693
0.14986000000000002,0.66,0.8747779844216985,1.0864879950939368,0.15159983042362205
0.14986000000000002,0.67,0.8686240212640919,1.0943530581817453,0.16119731428391945
0.14986000000000002,0.68,0.8624602217137771,1.1023517201653412,0.17081737022694077
0.14986000000000002,0.6900000000000001,0.856284107563618,1.1104900436296676,0.18046141445417457
0.14986000000000002,0.7000000000000001,0.8500932987090528,1.1187742111226648,0.19013087836532613
0.14986000000000002,0.71,0.843885513162352,1.1272105275599849,0.19982720941461293
0.14986000000000002,0.72,0.8376585670605919,1.135805422825138,0.20955187196948435
0.14986000000000002,0.73,0.831410374665378,1.144565454576712,0.2193063481720257
0.14986000000000002,0.74,0.8251389483524114,1.153497311274883,0.22909213880332605
0.14986000000000002,0.75,0.8188423985890546,1.162607815440032,0.23891076415111395
0.14986000000000002,0.76,0.8125189338981009,1.1719039271569094,0.24876376488099036
0.14986000000000002,0.77,0.8061668608060012,1.181392747838451,0.2586527029116106
0.14986000000000002,0.78,0.7997845837738432,1.1910815242640558,0.26857916229419876
0.14986000000000002,0.79,0.7933706051094157,1.2009776529078744,0.278544750096804
0.14986000000000002,0.8,0.7869235248587242,1.211088684573445,0.2885510972937413
0.14986000000000002,0.81,0.7804420406753507,1.22142232935185,0.2985998596606898
0.14986000000000002,0.8200000000000001,0.7739249476660794,1.2319864619214427,0.30869271867595927
0.14986000000000002,0.8300000000000001,0.7673711382112272,1.2427891272081484,0.3188313824284681
0.14986000000000002,0.84,0.7607796017581389,1.2538385464263235,0.3290175865330188
0.14986000000000002,0.85,0.7541494245863234,1.2651431235212398,0.3392530950534933
0.14986000000000002,0.86,0.7474797895427137,1.276711452035376,0.3495397014346389
0.14986000000000002,0.87,0.7407699757455531,1.2885523224219175,0.35987922944315454
0.14986000000000002,0.88,0.7340193582554126,1.3006747298301538,0.37027353411884106
0.14986000000000002,0.89,0.7272274077118497,1.313087882388826,0.3807245027366259
0.14986000000000002,0.9,0.7203936899342333,1.3258012100149685,0.3912340557803256
0.14986000000000002,0.91,0.7135178654852549,1.3388243737773475,0.4018041479290696
0.14986000000000002,0.92,0.7065996891956577,1.352167275845283,0.41243676905736226
0.14986000000000002,0.93,0.6996390096487167,1.3658400700554623,0.42313394524982867
0.14986000000000002,0.9400000000000001,0.6926357686230075,1.3798531731312695,0.4338977398317493
0.14986000000000002,0.9500000000000001,0.6855900004920092,1.3942172765912482,0.44473025441656366
0.14986000000000002,0.96,0.6785018315790946,1.4089433593855323,0.4556336299715921
0.14986000000000002,0.97,0.6713714794664629,1.4240427013014891,0.46661004790330507
0.14986000000000002,0.98,0.6641992522565884,1.439526897182389,0.47766173116354893
0.14986000000000002,0.99,0.656985547784766,1.4554078720056884,0.48879094537822354
0.14986000000000002,1.0,0.6497308527813498,1.4716978968705052,0.5
0.15985000000000002,0.0,1.4826321740562614,0.6431973281122886,-0.5
0.15985000000000002,0.01,1.466162055257096,0.6504061530388439,-0.48875874126592755
0.15985000000000002,0.02,1.4500960477872453,0.6575799695465483,-0.47759905647402995
0.15985000000000002,0.03,1.434421973316069,0.6647183698967907,-0.46651862165573244
0.15985000000000002,0.04,1.4191280058564992,0.6718210295820068,-0.45551515557841127
0.15985000000000002,0.05,1.4042026556067577,0.6788877081260128,-0.4445864185952432
0.15985000000000002,0.06,1.3896347536984535,0.6859182498385813,-0.4337302115202701
0.15985000000000002,0.07,1.375413437801439,0.6929125845255532,-0.42294437452707523
0.15985000000000002,0.08,1.3615281385388087,0.6998707281557968,-0.4122267860695655
0.15985000000000002,0.09,1.3479685666682273,0.7067927834863472,-0.4015753618234283
0.15985000000000002,0.1,1.3347247009883838,0.7136789406470727,-0.3909880536469259
0.15985000000000002,0.11,1.32178677693177,0.7205294776862338,-0.380462848559751
0.15985000000000002,0.12,1.3091452758072586,0.72734476107831,-0.36999776773875764
0.15985000000000002,0.13,1.2967909146580294,0.7341252461954887,-0.3595908655294317
0.15985000000000002,0.14,1.2847146367023645,0.7408714777442142,-0.3492402284720476
0.15985000000000002,0.15,1.2729076023266441,0.7475840901682154,-0.33894397434150564
0.15985000000000002,0.16,1.261361180601583,0.7542638080194368,-0.3287002511999132
0.15985000000000002,0.17,1.250066941294329,0.7609114462983144,-0.3185072364610205
0.15985000000000002,0.18,1.239016647350533,0.7675279107648442,-0.308363135965684
0.15985000000000002,0.19,1.2282022478218828,0.774114198221916,-0.2982661830675653
0.15985000000000002,0.2,1.217615871215898,0.7806713967723892,-0.28821463772834127
0.15985000000000002,0.21,1.2072498192459928,0.787200686051413,-0.27820678562172463
0.15985000000000002,0.22,1.1970965609609552,0.7937033374355066,-0.2682409372456534
0.15985000000000002,0.23,1.1871487272340648,0.800180714229942,-0.25831542704203747
0.15985000000000002,0.24,1.1773991055930684,0.8066342718359898,-0.24842861252349618
0.15985000000000002,0.25,1.1678406353731792,0.8130655578996224,-0.23857887340654688
0.15985000000000002,0.26,1.158466403176158,0.8194762124432897,-0.22876461075075466
0.15985000000000002,0.27,1.1492696386193557,0.8258679679824271,-0.21898424610336545
0.15985000000000002,0.28,1.140243710359404,0.8322426496283828,-0.2092362206489926
0.15985000000000002,0.29,1.1313821223759657,0.8386021751794966,-0.19951899436394857
0.15985000000000002,0.3,1.122678510501662,0.8449485552021111,-0.18983104517483648
0.15985000000000002,0.31,1.1141266391849618,0.8512838931033373,-0.18017086812105218
0.15985000000000002,0.32,1.1057203984734392,0.8576103851974612,-0.17053697452086225
0.15985000000000002,0.33,1.0974538012053923,0.863930320767928,-0.16092789114075065
0.15985000000000002,0.34,1.0893209803983919,0.8702460821269129,-0.1513421593677464
0.15985000000000002,0.35000000000000003,1.0813161868238466,0.8765601446745515,-0.14177833438446727
0.15985000000000002,0.36,1.0734337867571808,0.882875076959983,-0.13223498434662817
0.15985000000000002,0.37,1.0656682598937077,0.8891935407464355,-0.12271068956278591
0.15985000000000002,0.38,1.0580141974207218,0.8955182910826777,-0.11320404167610199
0.15985000000000002,0.39,1.0504663002367818,0.9018521763832446,-0.10371364284792889
0.15985000000000002,0.4,1.0430193773095606,0.9081981385199569,-0.0942381049430269
0.15985000000000002,0.41000000000000003,1.0356683441640322,0.9145592129273493,-0.08477604871624467
0.15985000000000002,0.42,1.0284082214931394,0.9209385287247437,-0.07532610300049714
0.15985000000000002,0.43,1.021234133883446,0.9273393088578213,-0.06588690389589308
0.15985000000000002,0.44,1.0141413086486153,0.9337648702626761,-0.056457093959866755
0.15985000000000002,0.45,1.0071250747638798,0.9402186240554662,-0.04703532139818639
0.15985000000000002,0.46,1.0001808618949806,0.9467040757509254,-0.03762023925670638
0.15985000000000002,0.47000000000000003,0.9933041995153478,0.953224825513144,-0.028210504613752824
0.15985000000000002,0.48,0.9864907161055799,0.9597845684421932,-0.01880477777302128
0.15985000000000002,0.49,0.9797361384295428,0.9663870949003259,-0.00940172145688431
0.15985000000000002,0.5,0.9730362908816746,0.9730362908816752,1.8041124150158794e-15
0.15985000000000002,0.51,0.9663870949003255,0.9797361384295432,0.00940172145688803
0.15985000000000002,0.52,0.9597845684421927,0.9864907161055803,0.018804777773025083
0.15985000000000002,0.53,0.9532248255131435,0.9933041995153481,0.02821050461375646
0.15985000000000002,0.54,0.9467040757509246,1.0001808618949808,0.03762023925671015
0.15985000000000002,0.55,0.9402186240554654,1.00712507476388,0.04703532139819008
0.15985000000000002,0.56,0.9337648702626753,1.0141413086486155,0.056457093959870475
0.15985000000000002,0.5700000000000001,0.9273393088578205,1.0212341338834463,0.06588690389589663
0.15985000000000002,0.58,0.920938528724743,1.0284082214931394,0.07532610300050077
0.15985000000000002,0.59,0.9145592129273488,1.0356683441640322,0.08477604871624814
0.15985000000000002,0.6,0.9081981385199562,1.0430193773095606,0.09423810494303042
0.15985000000000002,0.61,0.9018521763832439,1.0504663002367818,0.1037136428479325
0.15985000000000002,0.62,0.8955182910826771,1.0580141974207218,0.11320404167610557
0.15985000000000002,0.63,0.889193540746435,1.0656682598937077,0.12271068956278927
0.15985000000000002,0.64,0.8828750769599825,1.0734337867571808,0.1322349843466317
0.15985000000000002,0.65,0.8765601446745511,1.0813161868238461,0.14177833438447063
0.15985000000000002,0.66,0.8702460821269123,1.0893209803983914,0.1513421593677498
0.15985000000000002,0.67,0.8639303207679275,1.0974538012053916,0.16092789114075406
0.15985000000000002,0.68,0.8576103851974607,1.1057203984734385,0.1705369745208657
0.15985000000000002,0.6900000000000001,0.851283893103337,1.1141266391849614,0.1801708681210554
0.15985000000000002,0.7000000000000001,0.8449485552021108,1.1226785105016615,0.18983104517483954
0.15985000000000002,0.71,0.8386021751794965,1.131382122375965,0.19951899436395162
0.15985000000000002,0.72,0.8322426496283827,1.1402437103594032,0.20923622064899572
0.15985000000000002,0.73,0.8258679679824271,1.1492696386193546,0.2189842461033683
0.15985000000000002,0.74,0.8194762124432896,1.1584664031761571,0.22876461075075766
0.15985000000000002,0.75,0.8130655578996223,1.1678406353731783,0.2385788734065498
0.15985000000000002,0.76,0.8066342718359898,1.1773991055930673,0.24842861252349893
0.15985000000000002,0.77,0.800180714229942,1.1871487272340637,0.2583154270420404
0.15985000000000002,0.78,0.7937033374355068,1.1970965609609538,0.268240937245656
0.15985000000000002,0.79,0.7872006860514132,1.2072498192459917,0.2782067856217272
0.15985000000000002,0.8,0.7806713967723895,1.2176158712158969,0.28821463772834366
0.15985000000000002,0.81,0.7741141982219162,1.2282022478218815,0.2982661830675676
0.15985000000000002,0.8200000000000001,0.7675279107648444,1.2390166473505315,0.3083631359656861
0.15985000000000002,0.8300000000000001,0.7609114462983148,1.2500669412943275,0.31850723646102264
0.15985000000000002,0.84,0.7542638080194374,1.2613611806015812,0.328700251199915
0.15985000000000002,0.85,0.7475840901682159,1.2729076023266421,0.33894397434150736
0.15985000000000002,0.86,0.7408714777442149,1.2847146367023623,0.3492402284720491
0.15985000000000002,0.87,0.7341252461954896,1.296790914658027,0.359590865529433
0.15985000000000002,0.88,0.727344761078311,1.309145275807256,0.36999776773875864
0.15985000000000002,0.89,0.7205294776862347,1.321786776931767,0.380462848559752
0.15985000000000002,0.9,0.7136789406470737,1.3347247009883807,0.3909880536469267
0.15985000000000002,0.91,0.7067927834863481,1.3479685666682244,0.40157536182342923
0.15985000000000002,0.92,0.6998707281557978,1.3615281385388054,0.41222678606956625
0.15985000000000002,0.93,0.6929125845255543,1.375413437801436,0.422944374527076
0.15985000000000002,0.9400000000000001,0.6859182498385824,1.38963475369845,0.43373021152027064
0.15985000000000002,0.9500000000000001,0.6788877081260141,1.404202655606754,0.4445864185952437
0.15985000000000002,0.96,0.6718210295820081,1.4191280058564952,0.45551515557841155
0.15985000000000002,0.97,0.6647183698967919,1.434421973316065,0.4665186216557327
0.15985000000000002,0.98,0.6575799695465495,1.450096047787241,0.4775990564740302
0.15985000000000002,0.99,0.6504061530388451,1.4661620552570918,0.4887587412659278
0.15985000000000002,1.0,0.6431973281122899,1.4826321740562567,0.5
0.16984000000000002,0.0,1.4925139666565774,0.6373076748029789,-0.5
0.16984000000000002,0.01,1.4758805184215162,0.6444747952742885,-0.48872967126631595
0.16984000000000002,0.02,1.4596467412024956,0.651612296186462,-0.4775424816170187
0.16984000000000002,0.03,1.4438005406201828,0.6587198420782981,-0.46643609393681096
0.16984000000000002,0.04,1.4283301802219561,0.6657971756043011,-0.4554082128644936
0.16984000000000002,0.05,1.4132242651703744,0.672844118298683,-0.4444565836450518
0.16984000000000002,0.06,1.3984717268356115,0.6798605712978263,-0.43357899100801595
0.16984000000000002,0.07,1.3840618082421707,0.6868465160224061,-0.4227732580704803
0.16984000000000002,0.08,1.3699840503232372,0.6938020148203904,-0.4120372452632583
0.16984000000000002,0.09,1.3562282789388505,0.7007272115721668,-0.4013688492787354
0.16984000000000002,0.1,1.3427845926167,0.7076223322590667,-0.3907660020390594
0.16984000000000002,0.11,1.329643350976793,0.7144876854965715,-0.3802266696833878
0.16984000000000002,0.12,1.3167951638035114,0.721323663033516,-0.36974885157297954
0.16984000000000002,0.13,1.3042308807306886,0.7281307402186142,-0.3593305793129875
0.16984000000000002,0.14,1.2919415815073156,0.734909476435655,-0.3489699157898781
0.16984000000000002,0.15,1.279918566813315,0.741660515508733,-0.3386649542234553
0.16984000000000002,0.16,1.2681533495965358,0.7483845860788993,-0.3284138172325336
0.16984000000000002,0.17,1.256637646903732,0.7550825019536308,-0.31821465591335585
0.16984000000000002,0.18,1.245363372179771,0.7617551624305425,-0.3080656489299036
0.16984000000000002,0.19,1.2343226280107245,0.7684035525967811,-0.2979650016152958
0.16984000000000002,0.2,1.2235076992877914,0.7750287436055648,-0.2879109450835241
0.16984000000000002,0.21,1.2129110467702457,0.7816318929313523,-0.277901735350809
0.16984000000000002,0.22,1.2025253010267214,0.7882142446051512,-0.2679356524659128
0.16984000000000002,0.23,1.1923432567352508,0.7947771294315027,-0.25801099964877394
0.16984000000000002,0.24,1.1823578673234558,0.8013219651887065,-0.24812610243687616
0.16984000000000002,0.25,1.1725622399312603,0.8078502568138817,-0.23827930783879503
0.16984000000000002,0.26,1.1629496306793636,0.8143635965744968,-0.22846898349439693
0.16984000000000002,0.27,1.1535134402275673,0.8208636642280319,-0.21869351684120428
0.16984000000000002,0.28,1.1442472096078264,0.8273522271714863,-0.2089513142864649
0.16984000000000002,0.29,1.1351446163176446,0.8338311405824779,-0.1992408003844929
0.16984000000000002,0.3,1.1261994706601215,0.8403023475537411,-0.18956041701887907
0.16984000000000002,0.31,1.1174057123176415,0.8467678792228687,-0.1799086225891883
0.16984000000000002,0.32,1.108757407146794,0.8532298548992089,-0.17028389120179088
0.16984000000000002,0.33,1.100248744182722,0.8596904821898872,-0.16068471186449287
0.16984000000000002,0.34,1.091874032841643,0.8661520571269832,-0.15110958768465502
0.16984000000000002,0.35000000000000003,1.0836277003108215,0.8726169642979689,-0.14155703507050607
0.16984000000000002,0.36,1.075504289115766,0.8790876769815877,-0.1320255829353762
0.16984000000000002,0.37,1.067498454854905,0.885566757291431,-0.12251377190459795
0.16984000000000002,0.38,1.059604964092437,0.8920568563295623,-0.11302015352482664
0.16984000000000002,0.39,1.0518186924004875,0.8985607143526224,-0.10354328947556113
0.16984000000000002,0.4,1.0441346225421015,0.9050811609529544,-0.09408175078264827
0.16984000000000002,0.41000000000000003,1.0365478427869959,0.9116211152573844,-0.08463411703357271
0.16984000000000002,0.42,1.0290535453523526,0.918183586146412,-0.07519897559434324
0.16984000000000002,0.43,1.0216470249612937,0.9247716724966715,-0.06577492082779995
0.16984000000000002,0.44,1.0143236775120026,0.931388563449659,-0.05636055331316936
0.16984000000000002,0.45,1.0070789988507802,0.9380375387098434,-0.04695447906671357
0.16984000000000002,0.46,0.999908583642619,0.9447219688754213,-0.03755530876331459
0.16984000000000002,0.47000000000000003,0.9928081243331758,0.9514453158051189,-0.028161656958853226
0.16984000000000002,0.48,0.9857734101962872,0.9582111330246018,-0.018772141313239538
0.16984000000000002,0.49,0.9788003264614451,0.9650230661762064,-0.009385381813958066
0.16984000000000002,0.5,0.9718848535158873,0.9718848535158875,1.7763568394002505e-15
0.16984000000000002,0.51,0.9650230661762059,0.9788003264614454,0.009385381813961785
0.16984000000000002,0.52,0.9582111330246014,0.9857734101962875,0.018772141313243257
0.16984000000000002,0.53,0.9514453158051185,0.9928081243331759,0.028161656958856945
0.16984000000000002,0.54,0.9447219688754207,0.999908583642619,0.037555308763318196
0.16984000000000002,0.55,0.938037538709843,1.00707899885078,0.04695447906671718
0.16984000000000002,0.56,0.9313885634496586,1.0143236775120026,0.05636055331317302
0.16984000000000002,0.5700000000000001,0.924771672496671,1.0216470249612937,0.06577492082780353
0.16984000000000002,0.58,0.9181835861464116,1.0290535453523524,0.07519897559434696
0.16984000000000002,0.59,0.9116211152573842,1.0365478427869959,0.08463411703357629
0.16984000000000002,0.6,0.905081160952954,1.0441346225421015,0.09408175078265194
0.16984000000000002,0.61,0.8985607143526221,1.0518186924004873,0.10354328947556474
0.16984000000000002,0.62,0.8920568563295619,1.0596049640924368,0.11302015352483019
0.16984000000000002,0.63,0.8855667572914306,1.0674984548549045,0.12251377190460136
0.16984000000000002,0.64,0.8790876769815873,1.0755042891157656,0.1320255829353797
0.16984000000000002,0.65,0.8726169642979684,1.083627700310821,0.14155703507050943
0.16984000000000002,0.66,0.8661520571269827,1.0918740328416425,0.15110958768465854
0.16984000000000002,0.67,0.8596904821898868,1.1002487441827216,0.16068471186449618
0.16984000000000002,0.68,0.8532298548992086,1.1087574071467934,0.170283891201794
0.16984000000000002,0.6900000000000001,0.8467678792228683,1.117405712317641,0.1799086225891915
0.16984000000000002,0.7000000000000001,0.840302347553741,1.1261994706601213,0.18956041701888232
0.16984000000000002,0.71,0.8338311405824778,1.1351446163176444,0.19924080038449604
0.16984000000000002,0.72,0.8273522271714859,1.1442472096078262,0.208951314286468
0.16984000000000002,0.73,0.8208636642280318,1.1535134402275666,0.21869351684120727
0.16984000000000002,0.74,0.8143635965744965,1.162949630679363,0.22846898349439992
0.16984000000000002,0.75,0.8078502568138815,1.1725622399312599,0.23827930783879794
0.16984000000000002,0.76,0.8013219651887062,1.1823578673234552,0.24812610243687902
0.16984000000000002,0.77,0.7947771294315026,1.1923432567352497,0.25801099964877655
0.16984000000000002,0.78,0.7882142446051512,1.20252530102672,0.26793565246591533
0.16984000000000002,0.79,0.7816318929313524,1.2129110467702444,0.2779017353508115
0.16984000000000002,0.8,0.7750287436055651,1.2235076992877902,0.28791094508352644
0.16984000000000002,0.81,0.7684035525967814,1.2343226280107231,0.29796500161529826
0.16984000000000002,0.8200000000000001,0.7617551624305429,1.2453633721797697,0.30806564892990584
0.16984000000000002,0.8300000000000001,0.7550825019536315,1.2566376469037301,0.3182146559133579
0.16984000000000002,0.84,0.7483845860789001,1.2681533495965336,0.3284138172325354
0.16984000000000002,0.85,0.741660515508734,1.2799185668133126,0.33866495422345694
0.16984000000000002,0.86,0.7349094764356561,1.2919415815073132,0.3489699157898797
0.16984000000000002,0.87,0.7281307402186156,1.3042308807306857,0.35933057931298884
